id,gamePk,gameDate,status,awayTeam,awayShort,homeTeam,homeShort,awayScore,homeScore,venue,officialDate,displayTime
mlb-824311,824311,2026-09-04,SCHEDULED,St. Louis Cardinals,STL,Colorado Rockies,COL,0,0,Coors Field,2026-09-05T00:40:00Z,2026-09-05T00:40:00Z
mlb-823256,823256,2026-09-04,SCHEDULED,New York Yankees,NYY,San Diego Padres,SD,0,0,Petco Park,2026-09-05T01:40:00Z,2026-09-05T01:40:00Z
mlb-823093,823093,2026-09-04,SCHEDULED,Athletics,ATH,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-09-05T02:10:00Z,2026-09-05T02:10:00Z
mlb-823905,823905,2026-09-04,SCHEDULED,Washington Nationals,WSH,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-09-05T02:10:00Z,2026-09-05T02:10:00Z
mlb-823577,823577,2026-09-05,SCHEDULED,San Francisco Giants,SF,New York Mets,NYM,0,0,Citi Field,2026-09-05T20:10:00Z,2026-09-05T20:10:00Z
mlb-823823,823823,2026-09-05,SCHEDULED,Chicago Cubs,CHC,Miami Marlins,MIA,0,0,loanDepot park,2026-09-05T20:10:00Z,2026-09-05T20:10:00Z
mlb-823419,823419,2026-09-05,SCHEDULED,Atlanta Braves,ATL,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-09-05T22:05:00Z,2026-09-05T22:05:00Z
mlb-823335,823335,2026-09-05,SCHEDULED,Los Angeles Angels,LAA,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-09-05T22:40:00Z,2026-09-05T22:40:00Z
mlb-824468,824468,2026-09-05,SCHEDULED,Milwaukee Brewers,MIL,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-09-05T22:40:00Z,2026-09-05T22:40:00Z
mlb-822850,822850,2026-09-05,SCHEDULED,Tampa Bay Rays,TB,Texas Rangers,TEX,0,0,Globe Life Field,2026-09-05T23:05:00Z,2026-09-05T23:05:00Z
mlb-824066,824066,2026-09-05,SCHEDULED,Toronto Blue Jays,TOR,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-09-05T23:10:00Z,2026-09-05T23:10:00Z
mlb-824553,824553,2026-09-05,SCHEDULED,Minnesota Twins,MIN,Chicago White Sox,CWS,0,0,Rate Field,2026-09-05T23:10:00Z,2026-09-05T23:10:00Z
mlb-824145,824145,2026-09-05,SCHEDULED,Arizona Diamondbacks,ARI,Houston Astros,HOU,0,0,Daikin Park,2026-09-05T23:15:00Z,2026-09-05T23:15:00Z
mlb-824389,824389,2026-09-05,SCHEDULED,Detroit Tigers,DET,Cleveland Guardians,CLE,0,0,Progressive Field,2026-09-05T23:15:00Z,2026-09-05T23:15:00Z
mlb-824795,824795,2026-09-05,SCHEDULED,Boston Red Sox,BOS,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-09-05T23:15:00Z,2026-09-05T23:15:00Z
mlb-824310,824310,2026-09-05,SCHEDULED,St. Louis Cardinals,STL,Colorado Rockies,COL,0,0,Coors Field,2026-09-06T00:10:00Z,2026-09-06T00:10:00Z
mlb-823257,823257,2026-09-05,SCHEDULED,New York Yankees,NYY,San Diego Padres,SD,0,0,Petco Park,2026-09-06T00:40:00Z,2026-09-06T00:40:00Z
mlb-823904,823904,2026-09-05,SCHEDULED,Washington Nationals,WSH,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-09-06T01:10:00Z,2026-09-06T01:10:00Z
mlb-823094,823094,2026-09-05,SCHEDULED,Athletics,ATH,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-09-06T01:40:00Z,2026-09-06T01:40:00Z
mlb-824469,824469,2026-09-06,SCHEDULED,Milwaukee Brewers,MIL,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-09-06T16:10:00Z,2026-09-06T16:10:00Z
mlb-823417,823417,2026-09-06,SCHEDULED,Atlanta Braves,ATL,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-09-06T17:10:00Z,2026-09-06T17:10:00Z
mlb-823336,823336,2026-09-06,SCHEDULED,Los Angeles Angels,LAA,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-09-06T17:35:00Z,2026-09-06T17:35:00Z
mlb-824794,824794,2026-09-06,SCHEDULED,Boston Red Sox,BOS,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-09-06T17:35:00Z,2026-09-06T17:35:00Z
mlb-823578,823578,2026-09-06,SCHEDULED,San Francisco Giants,SF,New York Mets,NYM,0,0,Citi Field,2026-09-06T17:40:00Z,2026-09-06T17:40:00Z
mlb-823822,823822,2026-09-06,SCHEDULED,Chicago Cubs,CHC,Miami Marlins,MIA,0,0,loanDepot park,2026-09-06T17:40:00Z,2026-09-06T17:40:00Z
mlb-824385,824385,2026-09-06,SCHEDULED,Detroit Tigers,DET,Cleveland Guardians,CLE,0,0,Progressive Field,2026-09-06T17:40:00Z,2026-09-06T17:40:00Z
mlb-824142,824142,2026-09-06,SCHEDULED,Arizona Diamondbacks,ARI,Houston Astros,HOU,0,0,Daikin Park,2026-09-06T18:10:00Z,2026-09-06T18:10:00Z
mlb-824552,824552,2026-09-06,SCHEDULED,Minnesota Twins,MIN,Chicago White Sox,CWS,0,0,Rate Field,2026-09-06T18:10:00Z,2026-09-06T18:10:00Z
mlb-822848,822848,2026-09-06,SCHEDULED,Tampa Bay Rays,TB,Texas Rangers,TEX,0,0,Globe Life Field,2026-09-06T18:35:00Z,2026-09-06T18:35:00Z
mlb-824309,824309,2026-09-06,SCHEDULED,St. Louis Cardinals,STL,Colorado Rockies,COL,0,0,Coors Field,2026-09-06T19:10:00Z,2026-09-06T19:10:00Z
mlb-823091,823091,2026-09-06,SCHEDULED,Athletics,ATH,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-09-06T20:10:00Z,2026-09-06T20:10:00Z
mlb-823253,823253,2026-09-06,SCHEDULED,New York Yankees,NYY,San Diego Padres,SD,0,0,Petco Park,2026-09-06T20:10:00Z,2026-09-06T20:10:00Z
mlb-824065,824065,2026-09-06,SCHEDULED,Toronto Blue Jays,TOR,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-09-06T23:20:00Z,2026-09-06T23:20:00Z
mlb-823903,823903,2026-09-06,SCHEDULED,Washington Nationals,WSH,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-09-07T02:10:00Z,2026-09-07T02:10:00Z
mlb-823415,823415,2026-09-07,SCHEDULED,Atlanta Braves,ATL,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-09-07T17:05:00Z,2026-09-07T17:05:00Z
mlb-823820,823820,2026-09-07,SCHEDULED,New York Mets,NYM,Miami Marlins,MIA,0,0,loanDepot park,2026-09-07T17:10:00Z,2026-09-07T17:10:00Z
mlb-824229,824229,2026-09-07,SCHEDULED,Minnesota Twins,MIN,Detroit Tigers,DET,0,0,Comerica Park,2026-09-07T17:10:00Z,2026-09-07T17:10:00Z
mlb-824715,824715,2026-09-07,SCHEDULED,Los Angeles Angels,LAA,Boston Red Sox,BOS,0,0,Fenway Park,2026-09-07T17:35:00Z,2026-09-07T17:35:00Z
mlb-824793,824793,2026-09-07,SCHEDULED,Cleveland Guardians,CLE,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-09-07T17:35:00Z,2026-09-07T17:35:00Z
mlb-823742,823742,2026-09-07,SCHEDULED,Chicago Cubs,CHC,Milwaukee Brewers,MIL,0,0,American Family Field,2026-09-07T18:10:00Z,2026-09-07T18:10:00Z
mlb-824062,824062,2026-09-07,SCHEDULED,Arizona Diamondbacks,ARI,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-09-07T18:10:00Z,2026-09-07T18:10:00Z
mlb-823254,823254,2026-09-07,SCHEDULED,Washington Nationals,WSH,San Diego Padres,SD,0,0,Petco Park,2026-09-07T21:10:00Z,2026-09-07T21:10:00Z
mlb-823175,823175,2026-09-07,SCHEDULED,St. Louis Cardinals,STL,San Francisco Giants,SF,0,0,Oracle Park,2026-09-08T00:10:00Z,2026-09-08T00:10:00Z
mlb-823902,823902,2026-09-07,SCHEDULED,Cincinnati Reds,CIN,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-09-08T01:10:00Z,2026-09-08T01:10:00Z
mlb-824958,824958,2026-09-07,SCHEDULED,Toronto Blue Jays,TOR,Athletics,ATH,0,0,Sutter Health Park,2026-09-08T02:05:00Z,2026-09-08T02:05:00Z
mlb-824792,824792,2026-09-08,SCHEDULED,Cleveland Guardians,CLE,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-09-08T22:35:00Z,2026-09-08T22:35:00Z
mlb-823414,823414,2026-09-08,SCHEDULED,Houston Astros,HOU,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-09-08T22:40:00Z,2026-09-08T22:40:00Z
mlb-823821,823821,2026-09-08,SCHEDULED,New York Mets,NYM,Miami Marlins,MIA,0,0,loanDepot park,2026-09-08T22:40:00Z,2026-09-08T22:40:00Z
mlb-824228,824228,2026-09-08,SCHEDULED,Minnesota Twins,MIN,Detroit Tigers,DET,0,0,Comerica Park,2026-09-08T22:40:00Z,2026-09-08T22:40:00Z
mlb-824714,824714,2026-09-08,SCHEDULED,Los Angeles Angels,LAA,Boston Red Sox,BOS,0,0,Fenway Park,2026-09-08T22:45:00Z,2026-09-08T22:45:00Z
mlb-823500,823500,2026-09-08,SCHEDULED,Colorado Rockies,COL,New York Yankees,NYY,0,0,Yankee Stadium,2026-09-08T23:05:00Z,2026-09-08T23:05:00Z
mlb-824875,824875,2026-09-08,SCHEDULED,Tampa Bay Rays,TB,Atlanta Braves,ATL,0,0,Truist Park,2026-09-08T23:15:00Z,2026-09-08T23:15:00Z
mlb-823738,823738,2026-09-08,SCHEDULED,Chicago Cubs,CHC,Milwaukee Brewers,MIL,0,0,American Family Field,2026-09-08T23:40:00Z,2026-09-08T23:40:00Z
mlb-824063,824063,2026-09-08,SCHEDULED,Arizona Diamondbacks,ARI,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-09-08T23:40:00Z,2026-09-08T23:40:00Z
mlb-824551,824551,2026-09-08,SCHEDULED,Pittsburgh Pirates,PIT,Chicago White Sox,CWS,0,0,Rate Field,2026-09-08T23:40:00Z,2026-09-08T23:40:00Z
mlb-823092,823092,2026-09-08,SCHEDULED,Texas Rangers,TEX,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-09-09T01:40:00Z,2026-09-09T01:40:00Z
mlb-823250,823250,2026-09-08,SCHEDULED,Washington Nationals,WSH,San Diego Padres,SD,0,0,Petco Park,2026-09-09T01:40:00Z,2026-09-09T01:40:00Z
mlb-824957,824957,2026-09-08,SCHEDULED,Toronto Blue Jays,TOR,Athletics,ATH,0,0,Sutter Health Park,2026-09-09T01:40:00Z,2026-09-09T01:40:00Z
mlb-823174,823174,2026-09-08,SCHEDULED,St. Louis Cardinals,STL,San Francisco Giants,SF,0,0,Oracle Park,2026-09-09T01:45:00Z,2026-09-09T01:45:00Z
mlb-823901,823901,2026-09-08,SCHEDULED,Cincinnati Reds,CIN,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-09-09T02:10:00Z,2026-09-09T02:10:00Z
mlb-824226,824226,2026-09-09,SCHEDULED,Minnesota Twins,MIN,Detroit Tigers,DET,0,0,Comerica Park,2026-09-09T17:10:00Z,2026-09-09T17:10:00Z
mlb-824956,824956,2026-09-09,SCHEDULED,Toronto Blue Jays,TOR,Athletics,ATH,0,0,Sutter Health Park,2026-09-09T19:05:00Z,2026-09-09T19:05:00Z
mlb-823172,823172,2026-09-09,SCHEDULED,St. Louis Cardinals,STL,San Francisco Giants,SF,0,0,Oracle Park,2026-09-09T19:45:00Z,2026-09-09T19:45:00Z
mlb-823090,823090,2026-09-09,SCHEDULED,Texas Rangers,TEX,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-09-09T20:10:00Z,2026-09-09T20:10:00Z
mlb-823251,823251,2026-09-09,SCHEDULED,Washington Nationals,WSH,San Diego Padres,SD,0,0,Petco Park,2026-09-09T20:10:00Z,2026-09-09T20:10:00Z
mlb-824791,824791,2026-09-09,SCHEDULED,Cleveland Guardians,CLE,Baltimore Orioles,BAL,0,0,Oriole Park at Camden Yards,2026-09-09T22:35:00Z,2026-09-09T22:35:00Z
mlb-823416,823416,2026-09-09,SCHEDULED,Houston Astros,HOU,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-09-09T22:40:00Z,2026-09-09T22:40:00Z
mlb-823818,823818,2026-09-09,SCHEDULED,New York Mets,NYM,Miami Marlins,MIA,0,0,loanDepot park,2026-09-09T22:40:00Z,2026-09-09T22:40:00Z
mlb-824713,824713,2026-09-09,SCHEDULED,Los Angeles Angels,LAA,Boston Red Sox,BOS,0,0,Fenway Park,2026-09-09T22:45:00Z,2026-09-09T22:45:00Z
mlb-823497,823497,2026-09-09,SCHEDULED,Colorado Rockies,COL,New York Yankees,NYY,0,0,Yankee Stadium,2026-09-09T23:05:00Z,2026-09-09T23:05:00Z
mlb-824871,824871,2026-09-09,SCHEDULED,Tampa Bay Rays,TB,Atlanta Braves,ATL,0,0,Truist Park,2026-09-09T23:15:00Z,2026-09-09T23:15:00Z
mlb-823739,823739,2026-09-09,SCHEDULED,Chicago Cubs,CHC,Milwaukee Brewers,MIL,0,0,American Family Field,2026-09-09T23:40:00Z,2026-09-09T23:40:00Z
mlb-824064,824064,2026-09-09,SCHEDULED,Arizona Diamondbacks,ARI,Kansas City Royals,KC,0,0,Kauffman Stadium,2026-09-09T23:40:00Z,2026-09-09T23:40:00Z
mlb-824549,824549,2026-09-09,SCHEDULED,Pittsburgh Pirates,PIT,Chicago White Sox,CWS,0,0,Rate Field,2026-09-09T23:40:00Z,2026-09-09T23:40:00Z
mlb-823900,823900,2026-09-09,SCHEDULED,Cincinnati Reds,CIN,Los Angeles Dodgers,LAD,0,0,UNIQLO Field at Dodger Stadium,2026-09-10T02:10:00Z,2026-09-10T02:10:00Z
mlb-824872,824872,2026-09-10,SCHEDULED,Tampa Bay Rays,TB,Atlanta Braves,ATL,0,0,Truist Park,2026-09-10T16:15:00Z,2026-09-10T16:15:00Z
mlb-823413,823413,2026-09-10,SCHEDULED,Houston Astros,HOU,Philadelphia Phillies,PHI,0,0,Citizens Bank Park,2026-09-10T17:05:00Z,2026-09-10T17:05:00Z
mlb-823088,823088,2026-09-10,SCHEDULED,Texas Rangers,TEX,Seattle Mariners,SEA,0,0,T-Mobile Park,2026-09-10T20:10:00Z,2026-09-10T20:10:00Z
mlb-823499,823499,2026-09-10,SCHEDULED,Colorado Rockies,COL,New York Yankees,NYY,0,0,Yankee Stadium,2026-09-10T23:05:00Z,2026-09-10T23:05:00Z
mlb-824550,824550,2026-09-10,SCHEDULED,Pittsburgh Pirates,PIT,Chicago White Sox,CWS,0,0,Rate Field,2026-09-10T23:40:00Z,2026-09-10T23:40:00Z
mlb-824631,824631,2026-09-11,SCHEDULED,Pittsburgh Pirates,PIT,Chicago Cubs,CHC,0,0,Wrigley Field,2026-09-11T18:20:00Z,2026-09-11T18:20:00Z
mlb-824227,824227,2026-09-11,SCHEDULED,Colorado Rockies,COL,Detroit Tigers,DET,0,0,Comerica Park,2026-09-11T22:40:00Z,2026-09-11T22:40:00Z
mlb-822684,822684,2026-09-11,SCHEDULED,Los Angeles Angels,LAA,Washington Nationals,WSH,0,0,Nationals Park,2026-09-11T22:45:00Z,2026-09-11T22:45:00Z
mlb-823498,823498,2026-09-11,SCHEDULED,New York Mets,NYM,New York Yankees,NYY,0,0,Yankee Stadium,2026-09-11T23:05:00Z,2026-09-11T23:05:00Z
mlb-822767,822767,2026-09-11,SCHEDULED,Baltimore Orioles,BAL,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-09-11T23:07:00Z,2026-09-11T23:07:00Z
mlb-822930,822930,2026-09-11,SCHEDULED,Houston Astros,HOU,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-09-11T23:10:00Z,2026-09-11T23:10:00Z
mlb-823817,823817,2026-09-11,SCHEDULED,Los Angeles Dodgers,LAD,Miami Marlins,MIA,0,0,loanDepot park,2026-09-11T23:10:00Z,2026-09-11T23:10:00Z
mlb-824711,824711,2026-09-11,SCHEDULED,Kansas City Royals,KC,Boston Red Sox,BOS,0,0,Fenway Park,2026-09-11T23:10:00Z,2026-09-11T23:10:00Z
mlb-824873,824873,2026-09-11,SCHEDULED,Philadelphia Phillies,PHI,Atlanta Braves,ATL,0,0,Truist Park,2026-09-11T23:15:00Z,2026-09-11T23:15:00Z
mlb-823736,823736,2026-09-11,SCHEDULED,Cincinnati Reds,CIN,Milwaukee Brewers,MIL,0,0,American Family Field,2026-09-11T23:40:00Z,2026-09-11T23:40:00Z
mlb-823659,823659,2026-09-11,SCHEDULED,Cleveland Guardians,CLE,Minnesota Twins,MIN,0,0,Target Field,2026-09-12T00:10:00Z,2026-09-12T00:10:00Z
mlb-823012,823012,2026-09-11,SCHEDULED,Chicago White Sox,CWS,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-09-12T00:15:00Z,2026-09-12T00:15:00Z
mlb-824954,824954,2026-09-11,SCHEDULED,Seattle Mariners,SEA,Athletics,ATH,0,0,Sutter Health Park,2026-09-12T01:40:00Z,2026-09-12T01:40:00Z
mlb-825036,825036,2026-09-11,SCHEDULED,Texas Rangers,TEX,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-09-12T01:40:00Z,2026-09-12T01:40:00Z
mlb-823173,823173,2026-09-11,SCHEDULED,San Diego Padres,SD,San Francisco Giants,SF,0,0,Oracle Park,2026-09-12T02:15:00Z,2026-09-12T02:15:00Z
mlb-824224,824224,2026-09-12,SCHEDULED,Colorado Rockies,COL,Detroit Tigers,DET,0,0,Comerica Park,2026-09-12T17:10:00Z,2026-09-12T17:10:00Z
mlb-823496,823496,2026-09-12,SCHEDULED,New York Mets,NYM,New York Yankees,NYY,0,0,Yankee Stadium,2026-09-12T17:35:00Z,2026-09-12T17:35:00Z
mlb-824630,824630,2026-09-12,SCHEDULED,Pittsburgh Pirates,PIT,Chicago Cubs,CHC,0,0,Wrigley Field,2026-09-12T18:20:00Z,2026-09-12T18:20:00Z
mlb-822768,822768,2026-09-12,SCHEDULED,Baltimore Orioles,BAL,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-09-12T19:07:00Z,2026-09-12T19:07:00Z
mlb-822685,822685,2026-09-12,SCHEDULED,Los Angeles Angels,LAA,Washington Nationals,WSH,0,0,Nationals Park,2026-09-12T20:05:00Z,2026-09-12T20:05:00Z
mlb-823170,823170,2026-09-12,SCHEDULED,San Diego Padres,SD,San Francisco Giants,SF,0,0,Oracle Park,2026-09-12T20:05:00Z,2026-09-12T20:05:00Z
mlb-823657,823657,2026-09-12,SCHEDULED,Cleveland Guardians,CLE,Minnesota Twins,MIN,0,0,Target Field,2026-09-12T20:10:00Z,2026-09-12T20:10:00Z
mlb-823819,823819,2026-09-12,SCHEDULED,Los Angeles Dodgers,LAD,Miami Marlins,MIA,0,0,loanDepot park,2026-09-12T20:10:00Z,2026-09-12T20:10:00Z
mlb-824712,824712,2026-09-12,SCHEDULED,Kansas City Royals,KC,Boston Red Sox,BOS,0,0,Fenway Park,2026-09-12T20:10:00Z,2026-09-12T20:10:00Z
mlb-822927,822927,2026-09-12,SCHEDULED,Houston Astros,HOU,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-09-12T22:10:00Z,2026-09-12T22:10:00Z
mlb-823737,823737,2026-09-12,SCHEDULED,Cincinnati Reds,CIN,Milwaukee Brewers,MIL,0,0,American Family Field,2026-09-12T23:10:00Z,2026-09-12T23:10:00Z
mlb-823009,823009,2026-09-12,SCHEDULED,Chicago White Sox,CWS,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-09-12T23:15:00Z,2026-09-12T23:15:00Z
mlb-824870,824870,2026-09-12,SCHEDULED,Philadelphia Phillies,PHI,Atlanta Braves,ATL,0,0,Truist Park,2026-09-12T23:15:00Z,2026-09-12T23:15:00Z
mlb-825035,825035,2026-09-12,SCHEDULED,Texas Rangers,TEX,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-09-13T00:10:00Z,2026-09-13T00:10:00Z
mlb-824955,824955,2026-09-12,SCHEDULED,Seattle Mariners,SEA,Athletics,ATH,0,0,Sutter Health Park,2026-09-13T01:40:00Z,2026-09-13T01:40:00Z
mlb-822682,822682,2026-09-13,SCHEDULED,Los Angeles Angels,LAA,Washington Nationals,WSH,0,0,Nationals Park,2026-09-13T17:35:00Z,2026-09-13T17:35:00Z
mlb-823495,823495,2026-09-13,SCHEDULED,New York Mets,NYM,New York Yankees,NYY,0,0,Yankee Stadium,2026-09-13T17:35:00Z,2026-09-13T17:35:00Z
mlb-824708,824708,2026-09-13,SCHEDULED,Kansas City Royals,KC,Boston Red Sox,BOS,0,0,Fenway Park,2026-09-13T17:35:00Z,2026-09-13T17:35:00Z
mlb-824869,824869,2026-09-13,SCHEDULED,Philadelphia Phillies,PHI,Atlanta Braves,ATL,0,0,Truist Park,2026-09-13T17:35:00Z,2026-09-13T17:35:00Z
mlb-822764,822764,2026-09-13,SCHEDULED,Baltimore Orioles,BAL,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-09-13T17:37:00Z,2026-09-13T17:37:00Z
mlb-822928,822928,2026-09-13,SCHEDULED,Houston Astros,HOU,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-09-13T17:40:00Z,2026-09-13T17:40:00Z
mlb-823815,823815,2026-09-13,SCHEDULED,Los Angeles Dodgers,LAD,Miami Marlins,MIA,0,0,loanDepot park,2026-09-13T17:40:00Z,2026-09-13T17:40:00Z
mlb-824225,824225,2026-09-13,SCHEDULED,Colorado Rockies,COL,Detroit Tigers,DET,0,0,Comerica Park,2026-09-13T17:40:00Z,2026-09-13T17:40:00Z
mlb-823658,823658,2026-09-13,SCHEDULED,Cleveland Guardians,CLE,Minnesota Twins,MIN,0,0,Target Field,2026-09-13T18:10:00Z,2026-09-13T18:10:00Z
mlb-823734,823734,2026-09-13,SCHEDULED,Cincinnati Reds,CIN,Milwaukee Brewers,MIL,0,0,American Family Field,2026-09-13T18:10:00Z,2026-09-13T18:10:00Z
mlb-823008,823008,2026-09-13,SCHEDULED,Chicago White Sox,CWS,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-09-13T18:15:00Z,2026-09-13T18:15:00Z
mlb-824628,824628,2026-09-13,SCHEDULED,Pittsburgh Pirates,PIT,Chicago Cubs,CHC,0,0,Wrigley Field,2026-09-13T18:20:00Z,2026-09-13T18:20:00Z
mlb-824952,824952,2026-09-13,SCHEDULED,Seattle Mariners,SEA,Athletics,ATH,0,0,Sutter Health Park,2026-09-13T20:05:00Z,2026-09-13T20:05:00Z
mlb-825033,825033,2026-09-13,SCHEDULED,Texas Rangers,TEX,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-09-13T20:10:00Z,2026-09-13T20:10:00Z
mlb-823171,823171,2026-09-13,SCHEDULED,San Diego Padres,SD,San Francisco Giants,SF,0,0,Oracle Park,2026-09-13T23:20:00Z,2026-09-13T23:20:00Z
mlb-824386,824386,2026-09-14,SCHEDULED,Chicago White Sox,CWS,Cleveland Guardians,CLE,0,0,Progressive Field,2026-09-14T22:40:00Z,2026-09-14T22:40:00Z
mlb-824465,824465,2026-09-14,SCHEDULED,Los Angeles Dodgers,LAD,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-09-14T22:40:00Z,2026-09-14T22:40:00Z
mlb-822765,822765,2026-09-14,SCHEDULED,Detroit Tigers,DET,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-09-14T23:07:00Z,2026-09-14T23:07:00Z
mlb-823575,823575,2026-09-14,SCHEDULED,Baltimore Orioles,BAL,New York Mets,NYM,0,0,Citi Field,2026-09-14T23:10:00Z,2026-09-14T23:10:00Z
mlb-823656,823656,2026-09-14,SCHEDULED,New York Yankees,NYY,Minnesota Twins,MIN,0,0,Target Field,2026-09-14T23:40:00Z,2026-09-14T23:40:00Z
mlb-824629,824629,2026-09-14,SCHEDULED,Atlanta Braves,ATL,Chicago Cubs,CHC,0,0,Wrigley Field,2026-09-14T23:40:00Z,2026-09-14T23:40:00Z
mlb-823006,823006,2026-09-14,SCHEDULED,San Francisco Giants,SF,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-09-14T23:45:00Z,2026-09-14T23:45:00Z
mlb-824308,824308,2026-09-14,SCHEDULED,San Diego Padres,SD,Colorado Rockies,COL,0,0,Coors Field,2026-09-15T00:40:00Z,2026-09-15T00:40:00Z
mlb-823981,823981,2026-09-14,SCHEDULED,Seattle Mariners,SEA,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-09-15T01:38:00Z,2026-09-15T01:38:00Z
mlb-825034,825034,2026-09-14,SCHEDULED,Miami Marlins,MIA,Arizona Diamondbacks,ARI,0,0,Chase Field,2026-09-15T01:40:00Z,2026-09-15T01:40:00Z
mlb-822925,822925,2026-09-15,SCHEDULED,Athletics,ATH,Tampa Bay Rays,TB,0,0,Tropicana Field,2026-09-15T22:40:00Z,2026-09-15T22:40:00Z
mlb-823333,823333,2026-09-15,SCHEDULED,Milwaukee Brewers,MIL,Pittsburgh Pirates,PIT,0,0,PNC Park,2026-09-15T22:40:00Z,2026-09-15T22:40:00Z
mlb-824384,824384,2026-09-15,SCHEDULED,Chicago White Sox,CWS,Cleveland Guardians,CLE,0,0,Progressive Field,2026-09-15T22:40:00Z,2026-09-15T22:40:00Z
mlb-824466,824466,2026-09-15,SCHEDULED,Los Angeles Dodgers,LAD,Cincinnati Reds,CIN,0,0,Great American Ball Park,2026-09-15T22:40:00Z,2026-09-15T22:40:00Z
mlb-822683,822683,2026-09-15,SCHEDULED,Philadelphia Phillies,PHI,Washington Nationals,WSH,0,0,Nationals Park,2026-09-15T22:45:00Z,2026-09-15T22:45:00Z
mlb-822762,822762,2026-09-15,SCHEDULED,Detroit Tigers,DET,Toronto Blue Jays,TOR,0,0,Rogers Centre,2026-09-15T23:07:00Z,2026-09-15T23:07:00Z
mlb-823574,823574,2026-09-15,SCHEDULED,Baltimore Orioles,BAL,New York Mets,NYM,0,0,Citi Field,2026-09-15T23:10:00Z,2026-09-15T23:10:00Z
mlb-823654,823654,2026-09-15,SCHEDULED,New York Yankees,NYY,Minnesota Twins,MIN,0,0,Target Field,2026-09-15T23:40:00Z,2026-09-15T23:40:00Z
mlb-824627,824627,2026-09-15,SCHEDULED,Atlanta Braves,ATL,Chicago Cubs,CHC,0,0,Wrigley Field,2026-09-15T23:40:00Z,2026-09-15T23:40:00Z
mlb-823007,823007,2026-09-15,SCHEDULED,San Francisco Giants,SF,St. Louis Cardinals,STL,0,0,Busch Stadium,2026-09-15T23:45:00Z,2026-09-15T23:45:00Z
mlb-822849,822849,2026-09-15,SCHEDULED,Boston Red Sox,BOS,Texas Rangers,TEX,0,0,Globe Life Field,2026-09-16T00:05:00Z,2026-09-16T00:05:00Z
mlb-824143,824143,2026-09-15,SCHEDULED,Kansas City Royals,KC,Houston Astros,HOU,0,0,Daikin Park,2026-09-16T00:10:00Z,2026-09-16T00:10:00Z
mlb-824307,824307,2026-09-15,SCHEDULED,San Diego Padres,SD,Colorado Rockies,COL,0,0,Coors Field,2026-09-16T00:40:00Z,2026-09-16T00:40:00Z
mlb-823980,823980,2026-09-15,SCHEDULED,Seattle Mariners,SEA,Los Angeles Angels,LAA,0,0,Angel Stadium,2026-09-16T01:38:00Z,2026-09-16T01:38:00Z
